caldt,vwretd,outpredictions
1990-09-05,0.003861,
1990-09-06,-0.012028,
1990-09-07,0.009374,
1990-09-10,-0.005269,
1990-09-11,-0.001056,
1990-09-12,0.00395,
1990-09-13,-0.011783,
1990-09-14,-0.005968,
1990-09-17,0.002891,
1990-09-18,0.003333,
1990-09-19,-0.006414,
1990-09-20,-0.015777,
1990-09-21,-0.000652,
1990-09-24,-0.02116,
1990-09-25,0.012375,
1990-09-26,-0.010318,
1990-09-27,-0.013375,
1990-09-28,0.016658,
1990-10-01,0.030032,
1990-10-02,0.001148,
1990-10-03,-0.011617,
1990-10-04,0.003727,
1990-10-05,-0.003797,
1990-10-08,0.006508,
1990-10-09,-0.026728,
1990-10-10,-0.015817,
1990-10-11,-0.016247,
1990-10-12,0.015266,
1990-10-15,0.011403,
1990-10-16,-0.014599,
1990-10-17,-0.000302,
1990-10-18,0.023718,
1990-10-19,0.020957,
1990-10-22,0.008612,
1990-10-23,-0.007206,
1990-10-24,0.000607,
1990-10-25,-0.007662,
1990-10-26,-0.017548,
1990-10-29,-0.009214,
1990-10-30,0.00768,
1990-10-31,-0.000358,
1990-11-01,0.00994,
1990-11-02,0.016131,
1990-11-05,0.009769,
1990-11-06,-0.009249,
1990-11-07,-0.017712,
1990-11-08,0.006007,
1990-11-09,0.020207,
1990-11-12,0.018681,
1990-11-13,-0.005199,
1990-11-14,0.008312,
1990-11-15,-0.01009,
1990-11-16,0.00022,
1990-11-19,0.007167,
1990-11-20,-0.011892,
1990-11-21,0.001964,
1990-11-23,-0.003092,
1990-11-26,0.004293,
1990-11-27,0.005646,
1990-11-28,-0.000538,
1990-11-29,-0.004963,
1990-11-30,0.018308,
1990-12-03,0.007021,
1990-12-04,0.007822,
1990-12-05,0.010612,
1990-12-06,-0.002501,
1990-12-07,-0.004035,
1990-12-10,0.003375,
1990-12-11,-0.00635,
1990-12-12,0.011102,
1990-12-13,-0.002291,
1990-12-14,-0.007641,
1990-12-17,-0.00279,
1990-12-18,0.012736,
1990-12-19,-0.000146,
1990-12-20,0.000447,
1990-12-21,0.004743,
1990-12-24,-0.004401,
1990-12-26,0.002696,
1990-12-27,-0.007443,
1990-12-28,0.000639,
1990-12-31,0.004328,
1991-01-02,-0.010853,
1991-01-03,-0.013455,
1991-01-04,-0.00258,
1991-01-07,-0.017326,
1991-01-08,-0.00169,
1991-01-09,-0.011018,
1991-01-10,0.010583,
1991-01-11,0.001165,
1991-01-14,-0.008205,
1991-01-15,0.003857,
1991-01-16,0.008563,
1991-01-17,0.037071,
1991-01-18,0.012316,
1991-01-21,-0.002126,
1991-01-22,-0.008428,
1991-01-23,0.005544,
1991-01-24,0.014383,
1991-01-25,0.003438,
1991-01-28,0.000172,
1991-01-29,-0.000197,
1991-01-30,0.01517,
1991-01-31,0.009214,
1991-02-01,-0.002645,
1991-02-04,0.015525,
1991-02-05,0.009392,
1991-02-06,0.019462,
1991-02-07,-0.004023,
1991-02-08,0.007751,
1991-02-11,0.026023,
1991-02-12,-0.0076,
1991-02-13,0.010025,
1991-02-14,-0.013488,
1991-02-15,0.013336,
1991-02-19,0.001802,
1991-02-20,-0.011165,
1991-02-21,-0.000682,
1991-02-22,0.001873,
1991-02-25,0.004761,
1991-02-26,-0.011475,
1991-02-27,0.013202,
1991-02-28,-0.001734,
1991-03-01,0.009396,
1991-03-04,-0.002312,
1991-03-05,0.019875,
1991-03-06,-0.001835,
1991-03-07,-9e-06,
1991-03-08,-0.002503,
1991-03-11,-0.005318,
1991-03-12,-0.007812,
1991-03-13,0.012493,
1991-03-14,-0.002425,
1991-03-15,-0.000607,
1991-03-18,-0.003245,
1991-03-19,-0.014724,
1991-03-20,0.003881,
1991-03-21,-0.003604,
1991-03-22,0.002593,
1991-03-25,0.006652,
1991-03-26,0.017689,
1991-03-27,-0.002371,
1991-03-28,-0.001043,
1991-04-01,-0.009807,
1991-04-02,0.021905,
1991-04-03,-0.001468,
1991-04-04,0.003276,
1991-04-05,-0.011395,
1991-04-08,0.008283,
1991-04-09,-0.012902,
1991-04-10,-0.00114,
1991-04-11,0.011966,
1991-04-12,0.006927,
1991-04-15,0.00205,
1991-04-16,0.016727,
1991-04-17,0.007762,
1991-04-18,-0.004972,
1991-04-19,-0.011045,
1991-04-22,-0.008843,
1991-04-23,0.002352,
1991-04-24,0.002969,
1991-04-25,-0.009344,
1991-04-26,-0.000438,
1991-04-29,-0.013996,
1991-04-30,0.004294,
1991-05-01,0.013525,
1991-05-02,0.000548,
1991-05-03,0.000767,
1991-05-06,-0.001623,
1991-05-07,-0.006368,
1991-05-08,0.003109,
1991-05-09,0.013143,
1991-05-10,-0.019361,
1991-05-13,0.00265,
1991-05-14,-0.013416,
1991-05-15,-0.008381,
1991-05-16,0.010488,
1991-05-17,0.000287,
1991-05-20,0.000341,
1991-05-21,0.008492,
1991-05-22,0.002193,
1991-05-23,-0.003169,
1991-05-24,0.007161,
1991-05-28,0.011962,
1991-05-29,0.002152,
1991-05-30,0.010946,
1991-05-31,0.007622,
1991-06-03,-0.004027,
1991-06-04,-0.000612,
1991-06-05,-0.00695,
1991-06-06,-0.003818,
1991-06-07,-0.010521,
1991-06-10,-0.001845,
1991-06-11,0.006298,
1991-06-12,-0.011361,
1991-06-13,0.002846,
1991-06-14,0.012304,
1991-06-17,-0.005206,
1991-06-18,-0.004062,
1991-06-19,-0.009196,
1991-06-20,0.000643,
1991-06-21,0.006175,
1991-06-24,-0.017436,
1991-06-25,-0.000686,
1991-06-26,0.002655,
1991-06-27,0.007509,
1991-06-28,-0.008599,
1991-07-01,0.018436,
1991-07-02,-0.000997,
1991-07-03,-0.010531,
1991-07-05,0.002285,
1991-07-08,0.009176,
1991-07-09,-0.003565,
1991-07-10,-0.001057,
1991-07-11,0.003328,
1991-07-12,0.008391,
1991-07-15,0.005626,
1991-07-16,-0.002213,
1991-07-17,-0.000664,
1991-07-18,0.010663,
1991-07-19,-0.002927,
1991-07-22,-0.003437,
1991-07-23,-0.00916,
1991-07-24,-0.001988,
1991-07-25,0.0061,
1991-07-26,0.000121,
1991-07-29,0.006041,
1991-07-30,0.009347,
1991-07-31,0.003024,
1991-08-01,-0.001632,
1991-08-02,0.000282,
1991-08-05,-0.005198,
1991-08-06,0.014971,
1991-08-07,0.000247,
1991-08-08,-0.002977,
1991-08-09,-0.005075,
1991-08-12,0.002382,
1991-08-13,0.004182,
1991-08-14,0.001187,
1991-08-15,-0.001374,
1991-08-16,-0.009514,
1991-08-19,-0.023275,
1991-08-20,0.007807,
1991-08-21,0.029085,
1991-08-22,0.002213,
1991-08-23,0.007142,
1991-08-26,-0.000425,
1991-08-27,-0.00145,
1991-08-28,0.009076,
1991-08-29,-0.000461,
1991-08-30,-0.002527,
1991-09-03,-0.008118,
1991-09-04,-0.005391,
1991-09-05,-0.002351,
1991-09-06,8e-06,
1991-09-09,-0.001175,
1991-09-10,-0.010247,
1991-09-11,0.001489,
1991-09-12,0.006024,
1991-09-13,-0.009936,
1991-09-16,0.006244,
1991-09-17,-0.000557,
1991-09-18,0.003479,
1991-09-19,0.001787,
1991-09-20,0.00113,
1991-09-23,-0.005162,
1991-09-24,0.00525,
1991-09-25,-0.002447,
1991-09-26,-0.000768,
1991-09-27,-0.00156,
1991-09-30,0.00548,
1991-10-01,0.003225,
1991-10-02,-0.002555,
1991-10-03,-0.009599,
1991-10-04,-0.007775,
1991-10-07,-0.004707,
1991-10-08,0.003058,
1991-10-09,-0.009956,
1991-10-10,0.009852,
1991-10-11,0.002475,
1991-10-14,0.013179,
1991-10-15,0.011775,
1991-10-16,0.004712,
1991-10-17,-0.002387,
1991-10-18,0.001571,
1991-10-21,-0.006315,
1991-10-22,-0.005446,
1991-10-23,0.000309,
1991-10-24,-0.007411,
1991-10-25,-0.00198,
1991-10-28,0.013851,
1991-10-29,0.005287,
1991-10-30,0.003665,
1991-10-31,-0.000846,
1991-11-01,-0.003027,
1991-11-04,-0.002111,
1991-11-05,-0.003521,
1991-11-06,0.003344,
1991-11-07,0.009625,
1991-11-08,-0.001209,
1991-11-11,0.000545,
1991-11-12,0.009322,
1991-11-13,0.001769,
1991-11-14,-0.000661,
1991-11-15,-0.036485,
1991-11-18,0.007114,
1991-11-19,-0.014955,
1991-11-20,-0.002569,
1991-11-21,0.00406,
1991-11-22,-0.010141,
1991-11-25,-0.001696,
1991-11-26,0.007073,
1991-11-27,-0.003618,
1991-11-29,-0.003104,
1991-12-02,0.016426,
1991-12-03,-0.000539,
1991-12-04,-0.002415,
1991-12-05,-0.006763,
1991-12-06,0.004043,
1991-12-09,-0.001739,
1991-12-10,-0.000451,
1991-12-11,-0.000641,
1991-12-12,0.010403,
1991-12-13,0.0073,
1991-12-16,0.000223,
1991-12-17,-0.004738,
1991-12-18,0.002377,
1991-12-19,-0.00294,
1991-12-20,0.012139,
1991-12-23,0.025303,0.0017772698760106474
1991-12-24,0.007167,0.0027881531096003867
1991-12-26,0.013743,0.0011785925272289174
1991-12-27,0.004257,0.002081629634374948
1991-12-30,0.021196,0.001227478537839657
1991-12-31,0.00488,0.0029468121881470574
1992-01-02,0.000379,0.0014025417614903953
1992-01-03,0.00458,0.0011466588866067794
1992-01-06,-0.002667,0.0015766693267792718
1992-01-07,-0.001305,0.0009552692884030962
1992-01-08,0.001831,0.0011408968541597704
1992-01-09,-0.000727,0.0013808676871966338
1992-01-10,-0.00622,0.001156737748514406
1992-01-13,-0.001544,0.000632774283718812
1992-01-14,0.014177,0.0010860390248831513
1992-01-15,0.001097,0.0027108540655784567
1992-01-16,-0.006446,0.0013430828209812606
1992-01-17,0.001727,0.0007040410185703234
1992-01-20,-0.005898,0.0016058212677307953
1992-01-21,-0.009159,0.0007942495118891997
1992-01-22,0.01352,0.0005055926113892032
1992-01-23,-0.007381,0.0028090173031011557
1992-01-24,0.001377,0.0004901413434999323
1992-01-27,-0.001167,0.0015243148846253028
1992-01-28,3.6e-05,0.0011610373900520867
1992-01-29,-0.011455,0.0012857877376105035
1992-01-30,0.004146,0.00013749497022385508
1992-01-31,-0.007007,0.001709319424824179
1992-02-03,0.002169,0.0004761602754157337
1992-02-04,0.010482,0.0014605756745620568
1992-02-05,0.00048,0.002279997188896227
1992-02-06,4.1e-05,0.0012242375353747224
1992-02-07,-0.006398,0.0012665223248179871
1992-02-10,0.006731,0.0005616277731532573
1992-02-11,0.000302,0.001938642567249183
1992-02-12,0.008436,0.0012952363675804847
1992-02-13,-0.008502,0.002162911576872696
1992-02-14,-0.002066,0.0005196193898720982
1992-02-18,-0.012369,0.0012377818886977873
1992-02-19,0.002684,0.00011259082592252132
1992-02-20,0.013565,0.0015651866496409219
1992-02-21,-0.00601,0.002503307457502573
1992-02-24,0.001999,0.0005899031640415896
1992-02-25,-0.003914,0.0014461354619742348
1992-02-26,0.011608,0.0008232637553029947
1992-02-27,-0.003174,0.002309605586343102
1992-02-28,-0.002906,0.0007889806409588267
1992-03-02,-5e-06,0.0009040707004349944
1992-03-03,0.001109,0.001193550032384048
1992-03-04,-0.008344,0.0012636332250098
1992-03-05,-0.00676,0.00035800403058245994
1992-03-06,-0.004936,0.0005660405678327159
1992-03-09,0.002093,0.0006725267114990366
1992-03-10,0.004441,0.001285619302349599
1992-03-11,-0.007205,0.0014339970798317057
1992-03-12,-0.000177,0.0002950584944531597
1992-03-13,0.004648,0.001124200887556252
1992-03-16,0.001296,0.0015816776760120591
1992-03-17,0.007907,0.001193372790223135
1992-03-18,-0.000876,0.0018939480772254915
1992-03-19,0.001836,0.0009146282274256161
1992-03-20,0.002873,0.0012772726440059114
1992-03-23,-0.002835,0.0013618418237956128
1992-03-24,-0.002378,0.0008183290497327236
1992-03-25,-0.002517,0.0009249581289173187
1992-03-26,0.000171,0.0007945282519262753
1992-03-27,-0.010277,0.001102226252054529
1992-03-30,-0.001095,-2.1251205205125804e-06
1992-03-31,0.001575,0.001035098274846946
1992-04-01,0.001576,0.0011625769573234191
1992-04-02,-0.009796,0.0011423138909626403
1992-04-03,0.002716,-2.183158985740656e-05
1992-04-06,0.010243,0.0013252290846566153
1992-04-07,-0.018557,0.0019446366955472379
1992-04-08,-0.008566,-0.0009726523855703181
1992-04-09,0.015647,0.0003992092758772585
1992-04-10,0.00891,0.0025570416235455354
1992-04-13,0.00467,0.001630603020663968
1992-04-14,0.015607,0.0015171653584331226
1992-04-15,0.009281,0.0026490639429753646
1992-04-16,-0.000777,0.0018955859131033332
1992-04-20,-0.013378,0.0010550943800749961
1992-04-21,0.000102,-2.153452674870306e-05
1992-04-22,-0.001044,0.001478092379641649
1992-04-23,0.004114,0.00105991494813262
1992-04-24,-0.005874,0.0016152535651084634
1992-04-27,-0.001339,0.0005052012044435045
1992-04-28,0.001723,0.0010956463285179342
1992-04-29,0.006598,0.0012449244676410423
1992-04-30,0.007267,0.0016747609562043943
1992-05-01,-0.005631,0.0016741169842382224
1992-05-04,0.011087,0.00040419634283278723
1992-05-05,0.00045,0.002104703289998339
1992-05-06,-0.000287,0.0008111841375645357
1992-05-07,-0.001257,0.0009833061578115748
1992-05-08,0.000494,0.0008624607730010687
1992-05-11,0.00601,0.0010303788990502875
1992-05-12,-0.005105,0.0015039221069878539
1992-05-13,0.000446,0.0003786277678730138
1992-05-14,-0.00789,0.0010574845332152992
1992-05-15,-0.006932,0.00015615851571617277
1992-05-18,0.006536,0.0003587628314518559
1992-05-19,0.008798,0.0016010921980120247
1992-05-20,-0.001892,0.0015603867573705946
1992-05-21,-0.006993,0.0005584762530715084
1992-05-22,0.003655,0.00023636234768894962
1992-05-26,-0.006579,0.0012691446181905437
1992-05-27,0.001996,5.54153910336935e-05
1992-05-28,0.011281,0.0010657351505685886
1992-05-29,-0.002993,0.0017843884471956373
1992-06-01,0.004697,0.00037663617697414873
1992-06-02,-0.00847,0.0014040705090446262
1992-06-03,0.002279,1.3876419529365851e-05
1992-06-04,-0.003292,0.0011225271998862656
1992-06-05,0.000465,0.00045387501021447875
1992-06-08,-0.000307,0.0009118428592315543
1992-06-09,-0.007308,0.0007673689150378902
1992-06-10,-0.007093,0.00020165643400198597
1992-06-11,0.004506,0.00026817994568959
1992-06-12,0.001851,0.0012921957893413008
1992-06-15,0.001122,0.0008738525484284696
1992-06-16,-0.004728,0.00093496194293996
1992-06-17,-0.015068,0.0004364767122114947
1992-06-18,-0.002799,-0.0004647492562793608
1992-06-19,0.006513,0.0007219808614684668
1992-06-22,-0.000384,0.0013387235140945959
1992-06-23,0.001951,0.0006549570212205784
1992-06-24,-0.000697,0.000988781031995008
1992-06-25,-0.001369,0.0006910798242451601
1992-06-26,0.001132,0.0007057421227945135
1992-06-29,0.01324,0.0009159562755487163
1992-06-30,-0.001027,0.002038126973042613
1992-07-01,0.010927,0.0005824637551815914
1992-07-02,-0.002674,0.0018969671649155609
1992-07-06,0.005524,0.0004538264906279793
1992-07-07,-0.011397,0.0013829346396370722
1992-07-08,0.002917,-0.00025353716415632164
1992-07-09,0.009636,0.001187934228035218
1992-07-10,0.000926,0.001646929556822616
1992-07-13,0.000944,0.0008629827339796934
1992-07-14,0.006354,0.00100924271147295
1992-07-15,-0.001325,0.0015093467438641582
1992-07-16,0.001124,0.0008203831304699427
1992-07-17,-0.004633,0.0011109624885139494
1992-07-20,-0.004279,0.0005979898400211396
1992-07-21,0.000421,0.0006855782419330182
1992-07-22,-0.007108,0.0010478797075929255
1992-07-23,0.002821,0.00035042227387062174
1992-07-24,-0.000861,0.0012677996102653396
1992-07-27,0.000442,0.0008770139133577637
1992-07-28,0.014327,0.0010889085232908776
1992-07-29,0.011284,0.0021154308197583703
1992-07-30,0.00404,0.001864895739315411
1992-07-31,0.000885,0.001415788425821639
1992-08-03,0.00238,0.0012483520647392882
1992-08-04,-0.00133,0.0014226744335114803
1992-08-05,-0.00507,0.0011005015853020658
1992-08-06,-0.003519,0.0008405784091991074
1992-08-07,-0.003309,0.0009542632999130743
1992-08-10,0.001503,0.0010119947110545909
1992-08-11,-0.001248,0.0013853485584187303
1992-08-12,-0.003693,0.0011369716798592488
1992-08-13,0.000869,0.0010643510209454726
1992-08-14,0.005422,0.0014089614015396572
1992-08-17,0.002251,0.0017349815564183947
1992-08-18,0.001627,0.0014786813078860816
1992-08-19,-0.007263,0.0013946124142969916
1992-08-20,-8.4e-05,0.0008987900585819171
1992-08-21,-0.007926,0.0013060122038939025
1992-08-24,-0.010367,0.0007633208401845043
1992-08-25,0.002366,0.0005928148564869367
1992-08-26,0.004762,0.0013995662139575662
1992-08-27,0.000292,0.001431445146590524
1992-08-28,0.002958,0.0011735592675282038
1992-08-31,-0.001406,0.0013971137475474395
1992-09-01,0.004953,0.0010553734388856618
1992-09-02,0.004991,0.0015766296362097016
1992-09-03,0.000172,0.0015177646943014646
1992-09-04,-0.002197,0.001223975034336127
1992-09-08,-0.006172,0.0011152880525850898
1992-09-09,0.004794,0.0008195784720032099
1992-09-10,0.008865,0.0016272947541378054
1992-09-11,-0.00115,0.0018316389078167968
1992-09-14,0.014228,0.001145131739200242
1992-09-15,-0.012533,0.0023906479907923562
1992-09-16,-9.7e-05,0.0003298802616688249
1992-09-17,0.000251,0.0015686908726704942
1992-09-18,0.006834,0.0013838446214949978
1992-09-21,-0.001455,0.0019528740270565318
1992-09-22,-0.011713,0.0012738280957812422
1992-09-23,0.000379,0.0005895335323373256
1992-09-24,0.003106,0.0013532875381764321
1992-09-25,-0.009941,0.001500740587899944
1992-09-28,0.005311,0.0006350338820367431
1992-09-29,0.000453,0.0016976002767417867
1992-09-30,0.002636,0.0012602233012452323
1992-10-01,-0.003987,0.0015243154163628887
1992-10-02,-0.013803,0.0011866521922526024
1992-10-05,-0.006608,0.0006513278931188172
1992-10-06,-0.000459,0.0010100155895464158
1992-10-07,-0.007285,0.0012532927645360985
1992-10-08,0.008768,0.0008431981946512839
1992-10-09,-0.012078,0.0017935025777324068
1992-10-12,0.011398,0.0007297615228529787
1992-10-13,0.004699,0.001529688046824762
1992-10-14,0.000228,0.0014052812804963028
1992-10-15,0.000682,0.0012494210350569228
1992-10-16,0.004957,0.0012464632670259558
1992-10-19,0.00872,0.0014141491571474482
1992-10-20,0.001037,0.0016106677944840394
1992-10-21,0.000634,0.0014667462087550247
1992-10-22,-0.001576,0.0014039321498457878
1992-10-23,-0.002272,0.0013236258069517428
1992-10-26,0.01024,0.0012663040762565182
1992-10-27,0.000901,0.0015091163151941507
1992-10-28,0.004268,0.0013809172100351132
1992-10-29,0.001589,0.0014577290511156946
1992-10-30,-0.004843,0.0015547587300122775
1992-11-02,0.009649,0.0013301528139024281
1992-11-03,-0.00622,0.0014117920968557333
1992-11-04,-0.006371,0.0012968452646272442
1992-11-05,0.003679,0.0011930178805438525
1992-11-06,-0.001428,0.001277183396084122
1992-11-09,0.002402,0.0012801246872014374
1992-11-10,0.000275,0.0013404906976140574
1992-11-11,0.008259,0.001310665943992154
1992-11-12,0.001585,0.0015272870234001954
1992-11-13,-0.001154,0.0014857481159928367
1992-11-16,-0.003576,0.0014176059207988835
1992-11-17,-0.003087,0.0013059552379745287
1992-11-18,0.008351,0.001223319971294504
1992-11-19,0.001881,0.0014398021972038563
1992-11-20,0.007393,0.0014571186269211485
1992-11-23,-0.002968,0.0015135394119189106
1992-11-24,0.005514,0.001316871246020122
1992-11-25,0.004124,0.001403966555665968
1992-11-27,0.002263,0.0014090281187686528
1992-11-30,0.002997,0.0014081681915761872
1992-12-01,-0.000836,0.0014323243604177738
1992-12-02,-0.002067,0.001352184315082463
1992-12-03,0.000218,0.0013020084359672457
1992-12-04,0.005193,0.0012729031975340463
1992-12-07,0.00691,0.0013924126431597086
1992-12-08,0.00403,0.0015374651337940021
1992-12-09,-0.002361,0.0015670418554414667
1992-12-10,-0.002648,0.0013849653955168733
1992-12-11,-0.001888,0.001287281581883143
1992-12-14,-0.001646,0.0012423465919229842
1992-12-15,-0.00091,0.0012004793876486271
1992-12-16,-0.002893,0.0012146759546289045
1992-12-17,0.009416,0.0011439133260755753
1992-12-18,0.013344,0.0014580218542343704
1992-12-21,-0.000799,0.0017459311057553715
1992-12-22,-0.000829,0.001515461191971836
1992-12-23,-0.002515,0.0013761992345505572
1992-12-24,0.001936,0.001433057220099686
1992-12-28,-0.001307,0.001428683073250595
1992-12-29,-0.002233,0.0014717293031833072
1992-12-30,0.001569,0.0014560395399708138
1992-12-31,-0.006152,0.0015002979855019598
1993-01-04,-0.001259,0.0014687916733866681
1993-01-05,-0.002165,0.001359497036068573
1993-01-06,0.000411,0.0013312000904757383
1993-01-07,-0.008769,0.0013643082318537455
1993-01-08,-0.003656,0.0012869445741491594
1993-01-11,0.004042,0.0012049855289358539
1993-01-12,0.000594,0.0012134585608125303
1993-01-13,0.004617,0.0012603403428395371
1993-01-14,0.006616,0.0012103494238184717
1993-01-15,0.002827,0.0012507301298801024
1993-01-18,-0.000351,0.0012740871189427531
1993-01-19,-0.003851,0.001282104246584214
1993-01-20,-0.003997,0.001298338950170696
1993-01-21,0.0048,0.0012404221976038974
1993-01-22,0.002012,0.0010620184361716993
1993-01-25,0.007901,0.0012184160767149642
1993-01-26,0.000482,0.0010508603499768294
1993-01-27,-0.00394,0.0013028282819622043
1993-01-28,0.00089,0.0011638325597031858
1993-01-29,0.000223,0.0009911283751834398
1993-02-01,0.009037,0.0011057603546043787
1993-02-02,0.000469,0.0008397427762892889
1993-02-03,0.010314,0.0011731502273291882
1993-02-04,0.005807,0.0008533965391780234
1993-02-05,-0.001531,0.0010726922775404102
1993-02-08,-0.001674,0.0011515789064522992
1993-02-09,-0.005685,0.0010971869430045347
1993-02-10,0.002287,0.0010672150938271867
1993-02-11,0.003327,0.0011168581807954334
1993-02-12,-0.006417,0.0011175890677858082
1993-02-16,-0.024348,0.0011061499774216435
1993-02-17,-0.001377,0.0008004563532215825
1993-02-18,-0.002996,0.0009511414957552125
1993-02-19,0.005249,0.0008620527184107588
1993-02-22,0.002678,0.0010184835939845687
1993-02-23,-0.000694,0.0009478785435744668
1993-02-24,0.013815,0.0009009598368869387
1993-02-25,0.003275,0.0012108681377355894
1993-02-26,0.002489,0.0009602793848129088
1993-03-01,-0.002822,0.0010090322122531222
1993-03-02,0.013441,0.0008837736205161619
1993-03-03,0.003616,0.0012765397852594353
1993-03-04,-0.0042,0.0011152168502223444
1993-03-05,-0.002401,0.000908223222792193
1993-03-08,0.018986,0.0009687042115923375
1993-03-09,-0.000564,0.0015369763965756207
1993-03-10,0.004472,0.001014080628405005
1993-03-11,-0.005635,0.0012890630916351205
1993-03-12,-0.008396,0.000994407509884755
1993-03-15,0.003363,0.0009367326426002064
1993-03-16,1.7e-05,0.0012171669127604722
1993-03-17,-0.0071,0.0010647391556443076
1993-03-18,0.008466,0.0008682553097428337
1993-03-19,-0.004393,0.0012566391773553552
1993-03-22,-0.002615,0.0008935545626435955
1993-03-23,-0.000289,0.0010820244011032953
1993-03-24,-0.001335,0.0008285723330194693
1993-03-25,0.006721,0.0010522946314730592
1993-03-26,-0.006339,0.001119741905816007
1993-03-29,0.006283,0.0007470724540735495
1993-03-30,0.00326,0.0013542859200360064
1993-03-31,-0.001087,0.0008746977619818239
1993-04-01,-0.003426,0.0011761218273477268
